W/L (nm);Wavenumber ();Transmission 
1290;7751.937984;-0.62
1290;7751.937984;-0.77
1290;7751.937984;-0.9
1291;7745.933385;-1
1291;7745.933385;-1.09
1291;7745.933385;-1.17
1291;7745.933385;-1.24
1291;7745.933385;-1.3
1291;7745.933385;-1.36
1291;7745.933385;-1.4
1291;7745.933385;-1.43
1291;7745.933385;-1.45
1291;7745.933385;-1.45
1291;7745.933385;-1.44
1291;7745.933385;-1.44
1291;7745.933385;-1.45
1291;7745.933385;-1.48
1291;7745.933385;-1.52
1291;7745.933385;-1.54
1291;7745.933385;-1.5
1291;7745.933385;-1.38
1291;7745.933385;-1.16
1291;7745.933385;-0.86
1291;7745.933385;-0.51
1291;7745.933385;-0.19
1291;7745.933385;0.06
1291;7745.933385;0.2
1292;7739.93808;0.23
1292;7739.93808;0.17
1292;7739.93808;0.07
1292;7739.93808;-0.01
1292;7739.93808;-0.04
1292;7739.93808;0.01
1292;7739.93808;0.11
1292;7739.93808;0.23
1292;7739.93808;0.32
1292;7739.93808;0.34
1292;7739.93808;0.28
1292;7739.93808;0.14
1292;7739.93808;-0.05
1292;7739.93808;-0.24
1292;7739.93808;-0.41
1292;7739.93808;-0.52
1292;7739.93808;-0.56
1292;7739.93808;-0.54
1292;7739.93808;-0.46
1292;7739.93808;-0.33
1292;7739.93808;-0.18
1292;7739.93808;0.01
1292;7739.93808;0.21
1292;7739.93808;0.42
1292;7739.93808;0.63
1293;7733.952049;0.79
1293;7733.952049;0.89
1293;7733.952049;0.9
1293;7733.952049;0.81
1293;7733.952049;0.62
1293;7733.952049;0.36
1293;7733.952049;0.07
1293;7733.952049;-0.21
1293;7733.952049;-0.42
1293;7733.952049;-0.55
1293;7733.952049;-0.56
1293;7733.952049;-0.47
1293;7733.952049;-0.29
1293;7733.952049;-0.06
1293;7733.952049;0.19
1293;7733.952049;0.42
1293;7733.952049;0.6
1293;7733.952049;0.72
1293;7733.952049;0.76
1293;7733.952049;0.74
1293;7733.952049;0.67
1293;7733.952049;0.59
1293;7733.952049;0.52
1293;7733.952049;0.48
1293;7733.952049;0.49
1294;7727.97527;0.52
1294;7727.97527;0.57
1294;7727.97527;0.61
1294;7727.97527;0.63
1294;7727.97527;0.63
1294;7727.97527;0.6
1294;7727.97527;0.57
1294;7727.97527;0.53
1294;7727.97527;0.5
1294;7727.97527;0.47
1294;7727.97527;0.42
1294;7727.97527;0.35
1294;7727.97527;0.26
1294;7727.97527;0.14
1294;7727.97527;0
1294;7727.97527;-0.15
1294;7727.97527;-0.29
1294;7727.97527;-0.45
1294;7727.97527;-0.61
1294;7727.97527;-0.79
1294;7727.97527;-0.98
1294;7727.97527;-1.14
1294;7727.97527;-1.24
1294;7727.97527;-1.25
1294;7727.97527;-1.14
1295;7722.007722;-0.9
1295;7722.007722;-0.56
1295;7722.007722;-0.18
1295;7722.007722;0.19
1295;7722.007722;0.48
1295;7722.007722;0.66
1295;7722.007722;0.71
1295;7722.007722;0.65
1295;7722.007722;0.5
1295;7722.007722;0.3
1295;7722.007722;0.07
1295;7722.007722;-0.17
1295;7722.007722;-0.39
1295;7722.007722;-0.59
1295;7722.007722;-0.74
1295;7722.007722;-0.83
1295;7722.007722;-0.84
1295;7722.007722;-0.77
1295;7722.007722;-0.64
1295;7722.007722;-0.49
1295;7722.007722;-0.34
1295;7722.007722;-0.22
1295;7722.007722;-0.17
1295;7722.007722;-0.16
1295;7722.007722;-0.19
1296;7716.049383;-0.24
1296;7716.049383;-0.26
1296;7716.049383;-0.23
1296;7716.049383;-0.13
1296;7716.049383;0.03
1296;7716.049383;0.27
1296;7716.049383;0.56
1296;7716.049383;0.88
1296;7716.049383;1.2
1296;7716.049383;1.49
1296;7716.049383;1.69
1296;7716.049383;1.78
1296;7716.049383;1.74
1296;7716.049383;1.56
1296;7716.049383;1.26
1296;7716.049383;0.9
1296;7716.049383;0.51
1296;7716.049383;0.14
1296;7716.049383;-0.16
1296;7716.049383;-0.39
1296;7716.049383;-0.56
1296;7716.049383;-0.67
1296;7716.049383;-0.74
1296;7716.049383;-0.79
1297;7710.100231;-0.82
1297;7710.100231;-0.83
1297;7710.100231;-0.8
1297;7710.100231;-0.75
1297;7710.100231;-0.68
1297;7710.100231;-0.6
1297;7710.100231;-0.53
1297;7710.100231;-0.48
1297;7710.100231;-0.46
1297;7710.100231;-0.44
1297;7710.100231;-0.42
1297;7710.100231;-0.35
1297;7710.100231;-0.24
1297;7710.100231;-0.07
1297;7710.100231;0.14
1297;7710.100231;0.34
1297;7710.100231;0.5
1297;7710.100231;0.58
1297;7710.100231;0.54
1297;7710.100231;0.4
1297;7710.100231;0.16
1297;7710.100231;-0.12
1297;7710.100231;-0.39
1297;7710.100231;-0.62
1297;7710.100231;-0.76
1298;7704.160247;-0.81
1298;7704.160247;-0.78
1298;7704.160247;-0.69
1298;7704.160247;-0.57
1298;7704.160247;-0.46
1298;7704.160247;-0.37
1298;7704.160247;-0.31
1298;7704.160247;-0.28
1298;7704.160247;-0.26
1298;7704.160247;-0.23
1298;7704.160247;-0.18
1298;7704.160247;-0.1
1298;7704.160247;0
1298;7704.160247;0.11
1298;7704.160247;0.21
1298;7704.160247;0.29
1298;7704.160247;0.33
1298;7704.160247;0.35
1298;7704.160247;0.34
1298;7704.160247;0.32
1298;7704.160247;0.3
1298;7704.160247;0.29
1298;7704.160247;0.29
1298;7704.160247;0.29
1298;7704.160247;0.26
1299;7698.229407;0.22
1299;7698.229407;0.15
1299;7698.229407;0.07
1299;7698.229407;0
1299;7698.229407;-0.04
1299;7698.229407;-0.05
1299;7698.229407;-0.05
1299;7698.229407;-0.05
1299;7698.229407;-0.09
1299;7698.229407;-0.21
1299;7698.229407;-0.41
1299;7698.229407;-0.67
1299;7698.229407;-0.94
1299;7698.229407;-1.17
1299;7698.229407;-1.31
1299;7698.229407;-1.34
1299;7698.229407;-1.26
1299;7698.229407;-1.11
1299;7698.229407;-0.96
1299;7698.229407;-0.84
1299;7698.229407;-0.8
1299;7698.229407;-0.85
1299;7698.229407;-0.96
1299;7698.229407;-1.09
1300;7692.307692;-1.22
1300;7692.307692;-1.3
1300;7692.307692;-1.31
1300;7692.307692;-1.24
1300;7692.307692;-1.11
1300;7692.307692;-0.93
1300;7692.307692;-0.72
1300;7692.307692;-0.5
1300;7692.307692;-0.29
1300;7692.307692;-0.11
1300;7692.307692;0.05
1300;7692.307692;0.17
1300;7692.307692;0.28
1300;7692.307692;0.39
1300;7692.307692;0.51
1300;7692.307692;0.65
1300;7692.307692;0.79
1300;7692.307692;0.9
1300;7692.307692;0.94
1300;7692.307692;0.89
1300;7692.307692;0.75
1300;7692.307692;0.53
1300;7692.307692;0.28
1300;7692.307692;0.04
1300;7692.307692;-0.13
1301;7686.395081;-0.21
1301;7686.395081;-0.18
1301;7686.395081;-0.07
1301;7686.395081;0.09
1301;7686.395081;0.26
1301;7686.395081;0.42
1301;7686.395081;0.52
1301;7686.395081;0.57
1301;7686.395081;0.55
1301;7686.395081;0.48
1301;7686.395081;0.37
1301;7686.395081;0.26
1301;7686.395081;0.17
1301;7686.395081;0.12
1301;7686.395081;0.13
1301;7686.395081;0.17
1301;7686.395081;0.22
1301;7686.395081;0.24
1301;7686.395081;0.19
1301;7686.395081;0.06
1301;7686.395081;-0.14
1301;7686.395081;-0.38
1301;7686.395081;-0.59
1301;7686.395081;-0.74
1302;7680.491551;-0.77
1302;7680.491551;-0.71
1302;7680.491551;-0.57
1302;7680.491551;-0.42
1302;7680.491551;-0.31
1302;7680.491551;-0.28
1302;7680.491551;-0.33
1302;7680.491551;-0.47
1302;7680.491551;-0.64
1302;7680.491551;-0.82
1302;7680.491551;-0.98
1302;7680.491551;-1.07
1302;7680.491551;-1.1
1302;7680.491551;-1.06
1302;7680.491551;-0.96
1302;7680.491551;-0.8
1302;7680.491551;-0.61
1302;7680.491551;-0.42
1302;7680.491551;-0.24
1302;7680.491551;-0.11
1302;7680.491551;-0.06
1302;7680.491551;-0.08
1302;7680.491551;-0.17
1302;7680.491551;-0.3
1302;7680.491551;-0.4
1303;7674.597084;-0.44
1303;7674.597084;-0.37
1303;7674.597084;-0.16
1303;7674.597084;0.16
1303;7674.597084;0.55
1303;7674.597084;0.94
1303;7674.597084;1.24
1303;7674.597084;1.39
1303;7674.597084;1.33
1303;7674.597084;1.08
1303;7674.597084;0.69
1303;7674.597084;0.25
1303;7674.597084;-0.13
1303;7674.597084;-0.36
1303;7674.597084;-0.38
1303;7674.597084;-0.19
1303;7674.597084;0.16
1303;7674.597084;0.59
1303;7674.597084;1.01
1303;7674.597084;1.34
1303;7674.597084;1.53
1303;7674.597084;1.57
1303;7674.597084;1.48
1303;7674.597084;1.29
1304;7668.711656;1.05
1304;7668.711656;0.77
1304;7668.711656;0.48
1304;7668.711656;0.21
1304;7668.711656;-0.04
1304;7668.711656;-0.24
1304;7668.711656;-0.39
1304;7668.711656;-0.47
1304;7668.711656;-0.5
1304;7668.711656;-0.5
1304;7668.711656;-0.48
1304;7668.711656;-0.47
1304;7668.711656;-0.48
1304;7668.711656;-0.51
1304;7668.711656;-0.55
1304;7668.711656;-0.58
1304;7668.711656;-0.59
1304;7668.711656;-0.56
1304;7668.711656;-0.48
1304;7668.711656;-0.33
1304;7668.711656;-0.12
1304;7668.711656;0.16
1304;7668.711656;0.49
1304;7668.711656;0.84
1304;7668.711656;1.15
1305;7662.835249;1.39
1305;7662.835249;1.52
1305;7662.835249;1.53
1305;7662.835249;1.45
1305;7662.835249;1.33
1305;7662.835249;1.2
1305;7662.835249;1.12
1305;7662.835249;1.09
1305;7662.835249;1.08
1305;7662.835249;1.04
1305;7662.835249;0.93
1305;7662.835249;0.72
1305;7662.835249;0.42
1305;7662.835249;0.09
1305;7662.835249;-0.22
1305;7662.835249;-0.46
1305;7662.835249;-0.58
1305;7662.835249;-0.6
1305;7662.835249;-0.54
1305;7662.835249;-0.45
1305;7662.835249;-0.37
1305;7662.835249;-0.32
1305;7662.835249;-0.29
1305;7662.835249;-0.29
1306;7656.967841;-0.29
1306;7656.967841;-0.29
1306;7656.967841;-0.28
1306;7656.967841;-0.29
1306;7656.967841;-0.29
1306;7656.967841;-0.29
1306;7656.967841;-0.26
1306;7656.967841;-0.19
1306;7656.967841;-0.07
1306;7656.967841;0.08
1306;7656.967841;0.26
1306;7656.967841;0.43
1306;7656.967841;0.56
1306;7656.967841;0.66
1306;7656.967841;0.71
1306;7656.967841;0.74
1306;7656.967841;0.75
1306;7656.967841;0.74
1306;7656.967841;0.7
1306;7656.967841;0.64
1306;7656.967841;0.56
1306;7656.967841;0.46
1306;7656.967841;0.39
1306;7656.967841;0.36
1307;7651.109411;0.4
1307;7651.109411;0.51
1307;7651.109411;0.64
1307;7651.109411;0.74
1307;7651.109411;0.77
1307;7651.109411;0.66
1307;7651.109411;0.42
1307;7651.109411;0.06
1307;7651.109411;-0.34
1307;7651.109411;-0.72
1307;7651.109411;-1
1307;7651.109411;-1.14
1307;7651.109411;-1.11
1307;7651.109411;-0.94
1307;7651.109411;-0.66
1307;7651.109411;-0.35
1307;7651.109411;-0.05
1307;7651.109411;0.18
1307;7651.109411;0.32
1307;7651.109411;0.35
1307;7651.109411;0.3
1307;7651.109411;0.18
1307;7651.109411;0.05
1307;7651.109411;-0.06
1307;7651.109411;-0.11
1308;7645.259939;-0.09
1308;7645.259939;0
1308;7645.259939;0.14
1308;7645.259939;0.29
1308;7645.259939;0.43
1308;7645.259939;0.53
1308;7645.259939;0.58
1308;7645.259939;0.58
1308;7645.259939;0.55
1308;7645.259939;0.49
1308;7645.259939;0.44
1308;7645.259939;0.41
1308;7645.259939;0.42
1308;7645.259939;0.49
1308;7645.259939;0.62
1308;7645.259939;0.79
1308;7645.259939;1
1308;7645.259939;1.21
1308;7645.259939;1.4
1308;7645.259939;1.53
1308;7645.259939;1.57
1308;7645.259939;1.5
1308;7645.259939;1.34
1308;7645.259939;1.07
1309;7639.419404;0.74
1309;7639.419404;0.36
1309;7639.419404;-0.01
1309;7639.419404;-0.35
1309;7639.419404;-0.6
1309;7639.419404;-0.73
1309;7639.419404;-0.73
1309;7639.419404;-0.59
1309;7639.419404;-0.36
1309;7639.419404;-0.07
1309;7639.419404;0.21
1309;7639.419404;0.43
1309;7639.419404;0.54
1309;7639.419404;0.52
1309;7639.419404;0.37
1309;7639.419404;0.15
1309;7639.419404;-0.1
1309;7639.419404;-0.32
1309;7639.419404;-0.45
1309;7639.419404;-0.45
1309;7639.419404;-0.32
1309;7639.419404;-0.07
1309;7639.419404;0.25
1309;7639.419404;0.57
1310;7633.587786;0.83
1310;7633.587786;0.98
1310;7633.587786;1
1310;7633.587786;0.9
1310;7633.587786;0.74
1310;7633.587786;0.56
1310;7633.587786;0.44
1310;7633.587786;0.41
1310;7633.587786;0.49
1310;7633.587786;0.65
1310;7633.587786;0.86
1310;7633.587786;1.08
1310;7633.587786;1.28
1310;7633.587786;1.43
1310;7633.587786;1.53
1310;7633.587786;1.61
1310;7633.587786;1.65
1310;7633.587786;1.67
1310;7633.587786;1.66
1310;7633.587786;1.61
1310;7633.587786;1.54
1310;7633.587786;1.44
1310;7633.587786;1.34
1310;7633.587786;1.26
1311;7627.765065;1.21
1311;7627.765065;1.2
1311;7627.765065;1.21
1311;7627.765065;1.22
1311;7627.765065;1.2
1311;7627.765065;1.15
1311;7627.765065;1.07
1311;7627.765065;0.97
1311;7627.765065;0.87
1311;7627.765065;0.79
1311;7627.765065;0.71
1311;7627.765065;0.62
1311;7627.765065;0.52
1311;7627.765065;0.37
1311;7627.765065;0.18
1311;7627.765065;-0.05
1311;7627.765065;-0.3
1311;7627.765065;-0.53
1311;7627.765065;-0.71
1311;7627.765065;-0.83
1311;7627.765065;-0.86
1311;7627.765065;-0.82
1311;7627.765065;-0.69
1311;7627.765065;-0.5
1312;7621.95122;-0.27
1312;7621.95122;-0.01
1312;7621.95122;0.26
1312;7621.95122;0.5
1312;7621.95122;0.7
1312;7621.95122;0.84
1312;7621.95122;0.93
1312;7621.95122;0.98
1312;7621.95122;0.97
1312;7621.95122;0.93
1312;7621.95122;0.85
1312;7621.95122;0.72
1312;7621.95122;0.56
1312;7621.95122;0.36
1312;7621.95122;0.14
1312;7621.95122;-0.08
1312;7621.95122;-0.27
1312;7621.95122;-0.41
1312;7621.95122;-0.46
1312;7621.95122;-0.43
1312;7621.95122;-0.32
1312;7621.95122;-0.13
1312;7621.95122;0.11
1312;7621.95122;0.37
1313;7616.14623;0.61
1313;7616.14623;0.8
1313;7616.14623;0.89
1313;7616.14623;0.87
1313;7616.14623;0.73
1313;7616.14623;0.48
1313;7616.14623;0.16
1313;7616.14623;-0.17
1313;7616.14623;-0.47
1313;7616.14623;-0.67
1313;7616.14623;-0.76
1313;7616.14623;-0.72
1313;7616.14623;-0.57
1313;7616.14623;-0.35
1313;7616.14623;-0.09
1313;7616.14623;0.16
1313;7616.14623;0.38
1313;7616.14623;0.54
1313;7616.14623;0.63
1313;7616.14623;0.64
1313;7616.14623;0.57
1313;7616.14623;0.43
1313;7616.14623;0.24
1313;7616.14623;0.02
1314;7610.350076;-0.19
1314;7610.350076;-0.38
1314;7610.350076;-0.52
1314;7610.350076;-0.62
1314;7610.350076;-0.68
1314;7610.350076;-0.72
1314;7610.350076;-0.76
1314;7610.350076;-0.8
1314;7610.350076;-0.86
1314;7610.350076;-0.92
1314;7610.350076;-0.99
1314;7610.350076;-1.08
1314;7610.350076;-1.19
1314;7610.350076;-1.34
1314;7610.350076;-1.52
1314;7610.350076;-1.71
1314;7610.350076;-1.89
1314;7610.350076;-2.02
1314;7610.350076;-2.07
1314;7610.350076;-2.01
1314;7610.350076;-1.85
1314;7610.350076;-1.64
1314;7610.350076;-1.43
1314;7610.350076;-1.27
1315;7604.562738;-1.17
1315;7604.562738;-1.14
1315;7604.562738;-1.14
1315;7604.562738;-1.12
1315;7604.562738;-1.02
1315;7604.562738;-0.82
1315;7604.562738;-0.51
1315;7604.562738;-0.13
1315;7604.562738;0.27
1315;7604.562738;0.65
1315;7604.562738;0.94
1315;7604.562738;1.14
1315;7604.562738;1.22
1315;7604.562738;1.21
1315;7604.562738;1.1
1315;7604.562738;0.93
1315;7604.562738;0.71
1315;7604.562738;0.44
1315;7604.562738;0.15
1315;7604.562738;-0.14
1315;7604.562738;-0.4
1315;7604.562738;-0.61
1315;7604.562738;-0.73
1315;7604.562738;-0.75
1316;7598.784195;-0.67
1316;7598.784195;-0.52
1316;7598.784195;-0.31
1316;7598.784195;-0.11
1316;7598.784195;0.08
1316;7598.784195;0.22
1316;7598.784195;0.3
1316;7598.784195;0.34
1316;7598.784195;0.35
1316;7598.784195;0.36
1316;7598.784195;0.38
1316;7598.784195;0.42
1316;7598.784195;0.46
1316;7598.784195;0.5
1316;7598.784195;0.52
1316;7598.784195;0.49
1316;7598.784195;0.42
1316;7598.784195;0.31
1316;7598.784195;0.15
1316;7598.784195;-0.02
1316;7598.784195;-0.21
1316;7598.784195;-0.39
1316;7598.784195;-0.56
1316;7598.784195;-0.72
1317;7593.014427;-0.86
1317;7593.014427;-0.98
1317;7593.014427;-1.08
1317;7593.014427;-1.15
1317;7593.014427;-1.2
1317;7593.014427;-1.22
1317;7593.014427;-1.21
1317;7593.014427;-1.17
1317;7593.014427;-1.11
1317;7593.014427;-1.01
1317;7593.014427;-0.88
1317;7593.014427;-0.72
1317;7593.014427;-0.51
1317;7593.014427;-0.29
1317;7593.014427;-0.05
1317;7593.014427;0.18
1317;7593.014427;0.37
1317;7593.014427;0.5
1317;7593.014427;0.57
1317;7593.014427;0.57
1317;7593.014427;0.51
1317;7593.014427;0.39
1317;7593.014427;0.24
1317;7593.014427;0.07
1318;7587.253414;-0.1
1318;7587.253414;-0.24
1318;7587.253414;-0.35
1318;7587.253414;-0.4
1318;7587.253414;-0.4
1318;7587.253414;-0.35
1318;7587.253414;-0.25
1318;7587.253414;-0.12
1318;7587.253414;0.02
1318;7587.253414;0.13
1318;7587.253414;0.19
1318;7587.253414;0.21
1318;7587.253414;0.19
1318;7587.253414;0.13
1318;7587.253414;0.05
1318;7587.253414;-0.02
1318;7587.253414;-0.08
1318;7587.253414;-0.12
1318;7587.253414;-0.16
1318;7587.253414;-0.19
1318;7587.253414;-0.22
1318;7587.253414;-0.25
1318;7587.253414;-0.29
1318;7587.253414;-0.32
1319;7581.501137;-0.35
1319;7581.501137;-0.36
1319;7581.501137;-0.36
1319;7581.501137;-0.35
1319;7581.501137;-0.34
1319;7581.501137;-0.33
1319;7581.501137;-0.34
1319;7581.501137;-0.36
1319;7581.501137;-0.39
1319;7581.501137;-0.43
1319;7581.501137;-0.46
1319;7581.501137;-0.47
1319;7581.501137;-0.45
1319;7581.501137;-0.39
1319;7581.501137;-0.29
1319;7581.501137;-0.17
1319;7581.501137;-0.04
1319;7581.501137;0.08
1319;7581.501137;0.17
1319;7581.501137;0.25
1319;7581.501137;0.3
1319;7581.501137;0.35
1319;7581.501137;0.43
1319;7581.501137;0.54
1320;7575.757576;0.68
1320;7575.757576;0.85
1320;7575.757576;1.02
1320;7575.757576;1.15
1320;7575.757576;1.22
1320;7575.757576;1.18
1320;7575.757576;1.05
1320;7575.757576;0.83
1320;7575.757576;0.55
1320;7575.757576;0.27
1320;7575.757576;0.02
1320;7575.757576;-0.15
1320;7575.757576;-0.24
1320;7575.757576;-0.25
1320;7575.757576;-0.2
1320;7575.757576;-0.15
1320;7575.757576;-0.13
1320;7575.757576;-0.17
1320;7575.757576;-0.28
1320;7575.757576;-0.44
1320;7575.757576;-0.62
1320;7575.757576;-0.79
1320;7575.757576;-0.9
1320;7575.757576;-0.93
1321;7570.02271;-0.87
1321;7570.02271;-0.74
1321;7570.02271;-0.56
1321;7570.02271;-0.37
1321;7570.02271;-0.19
1321;7570.02271;-0.05
1321;7570.02271;0.05
1321;7570.02271;0.11
1321;7570.02271;0.15
1321;7570.02271;0.18
1321;7570.02271;0.21
1321;7570.02271;0.24
1321;7570.02271;0.26
1321;7570.02271;0.24
1321;7570.02271;0.17
1321;7570.02271;0.03
1321;7570.02271;-0.18
1321;7570.02271;-0.45
1321;7570.02271;-0.75
1321;7570.02271;-1.03
1321;7570.02271;-1.22
1321;7570.02271;-1.3
1321;7570.02271;-1.24
1321;7570.02271;-1.04
1322;7564.29652;-0.73
1322;7564.29652;-0.35
1322;7564.29652;0.03
1322;7564.29652;0.37
1322;7564.29652;0.65
1322;7564.29652;0.85
1322;7564.29652;0.97
1322;7564.29652;1.03
1322;7564.29652;1.04
1322;7564.29652;1.02
1322;7564.29652;0.98
1322;7564.29652;0.92
1322;7564.29652;0.85
1322;7564.29652;0.77
1322;7564.29652;0.69
1322;7564.29652;0.63
1322;7564.29652;0.6
1322;7564.29652;0.61
1322;7564.29652;0.68
1322;7564.29652;0.78
1322;7564.29652;0.9
1322;7564.29652;1.02
1322;7564.29652;1.11
1323;7558.578987;1.14
1323;7558.578987;1.11
1323;7558.578987;1
1323;7558.578987;0.83
1323;7558.578987;0.64
1323;7558.578987;0.46
1323;7558.578987;0.29
1323;7558.578987;0.18
1323;7558.578987;0.11
1323;7558.578987;0.08
1323;7558.578987;0.09
1323;7558.578987;0.12
1323;7558.578987;0.16
1323;7558.578987;0.21
1323;7558.578987;0.26
1323;7558.578987;0.32
1323;7558.578987;0.39
1323;7558.578987;0.47
1323;7558.578987;0.57
1323;7558.578987;0.69
1323;7558.578987;0.79
1323;7558.578987;0.89
1323;7558.578987;0.95
1323;7558.578987;0.97
1324;7552.870091;0.93
1324;7552.870091;0.84
1324;7552.870091;0.68
1324;7552.870091;0.49
1324;7552.870091;0.29
1324;7552.870091;0.09
1324;7552.870091;-0.08
1324;7552.870091;-0.22
1324;7552.870091;-0.34
1324;7552.870091;-0.44
1324;7552.870091;-0.55
1324;7552.870091;-0.68
1324;7552.870091;-0.83
1324;7552.870091;-0.99
1324;7552.870091;-1.15
1324;7552.870091;-1.28
1324;7552.870091;-1.36
1324;7552.870091;-1.37
1324;7552.870091;-1.33
1324;7552.870091;-1.23
1324;7552.870091;-1.09
1324;7552.870091;-0.93
1324;7552.870091;-0.76
1324;7552.870091;-0.59
1325;7547.169811;-0.43
1325;7547.169811;-0.28
1325;7547.169811;-0.14
1325;7547.169811;-0.01
1325;7547.169811;0.13
1325;7547.169811;0.28
1325;7547.169811;0.46
1325;7547.169811;0.65
1325;7547.169811;0.84
1325;7547.169811;1.01
1325;7547.169811;1.15
1325;7547.169811;1.22
1325;7547.169811;1.22
1325;7547.169811;1.16
1325;7547.169811;1.05
1325;7547.169811;0.92
1325;7547.169811;0.78
1325;7547.169811;0.64
1325;7547.169811;0.5
1325;7547.169811;0.35
1325;7547.169811;0.19
1325;7547.169811;0.03
1325;7547.169811;-0.12
1326;7541.47813;-0.24
1326;7541.47813;-0.31
1326;7541.47813;-0.32
1326;7541.47813;-0.28
1326;7541.47813;-0.2
1326;7541.47813;-0.11
1326;7541.47813;-0.04
1326;7541.47813;0.01
1326;7541.47813;0.04
1326;7541.47813;0.06
1326;7541.47813;0.07
1326;7541.47813;0.09
1326;7541.47813;0.11
1326;7541.47813;0.12
1326;7541.47813;0.1
1326;7541.47813;0.05
1326;7541.47813;-0.01
1326;7541.47813;-0.08
1326;7541.47813;-0.13
1326;7541.47813;-0.13
1326;7541.47813;-0.1
1326;7541.47813;-0.03
1326;7541.47813;0.06
1326;7541.47813;0.13
1327;7535.795026;0.18
1327;7535.795026;0.19
1327;7535.795026;0.18
1327;7535.795026;0.18
1327;7535.795026;0.21
1327;7535.795026;0.29
1327;7535.795026;0.43
1327;7535.795026;0.61
1327;7535.795026;0.8
1327;7535.795026;0.98
1327;7535.795026;1.1
1327;7535.795026;1.15
1327;7535.795026;1.12
1327;7535.795026;1.02
1327;7535.795026;0.87
1327;7535.795026;0.69
1327;7535.795026;0.5
1327;7535.795026;0.31
1327;7535.795026;0.13
1327;7535.795026;-0.02
1327;7535.795026;-0.15
1327;7535.795026;-0.24
1327;7535.795026;-0.27
1328;7530.120482;-0.25
1328;7530.120482;-0.18
1328;7530.120482;-0.06
1328;7530.120482;0.09
1328;7530.120482;0.26
1328;7530.120482;0.42
1328;7530.120482;0.57
1328;7530.120482;0.72
1328;7530.120482;0.86
1328;7530.120482;0.99
1328;7530.120482;1.11
1328;7530.120482;1.21
1328;7530.120482;1.27
1328;7530.120482;1.26
1328;7530.120482;1.18
1328;7530.120482;1.04
1328;7530.120482;0.85
1328;7530.120482;0.65
1328;7530.120482;0.47
1328;7530.120482;0.32
1328;7530.120482;0.23
1328;7530.120482;0.2
1328;7530.120482;0.25
1328;7530.120482;0.36
1329;7524.454477;0.52
1329;7524.454477;0.73
1329;7524.454477;0.95
1329;7524.454477;1.14
1329;7524.454477;1.28
1329;7524.454477;1.32
1329;7524.454477;1.27
1329;7524.454477;1.14
1329;7524.454477;0.97
1329;7524.454477;0.82
1329;7524.454477;0.72
1329;7524.454477;0.71
1329;7524.454477;0.77
1329;7524.454477;0.88
1329;7524.454477;0.98
1329;7524.454477;1.04
1329;7524.454477;1
1329;7524.454477;0.88
1329;7524.454477;0.68
1329;7524.454477;0.44
1329;7524.454477;0.19
1329;7524.454477;-0.03
1329;7524.454477;-0.2
1329;7524.454477;-0.32
1330;7518.796992;-0.39
1330;7518.796992;-0.4
1330;7518.796992;-0.36
1330;7518.796992;-0.28
1330;7518.796992;-0.15
1330;7518.796992;0
1330;7518.796992;0.15
1330;7518.796992;0.28
1330;7518.796992;0.38
1330;7518.796992;0.44
1330;7518.796992;0.47
1330;7518.796992;0.47
1330;7518.796992;0.48
1330;7518.796992;0.51
1330;7518.796992;0.55
1330;7518.796992;0.6
1330;7518.796992;0.64
1330;7518.796992;0.66
1330;7518.796992;0.63
1330;7518.796992;0.54
1330;7518.796992;0.38
1330;7518.796992;0.17
1330;7518.796992;-0.05
1331;7513.148009;-0.27
1331;7513.148009;-0.44
1331;7513.148009;-0.53
1331;7513.148009;-0.53
1331;7513.148009;-0.43
1331;7513.148009;-0.24
1331;7513.148009;0
1331;7513.148009;0.28
1331;7513.148009;0.54
1331;7513.148009;0.78
1331;7513.148009;0.96
1331;7513.148009;1.08
1331;7513.148009;1.12
1331;7513.148009;1.09
1331;7513.148009;1
1331;7513.148009;0.84
1331;7513.148009;0.65
1331;7513.148009;0.45
1331;7513.148009;0.27
1331;7513.148009;0.12
1331;7513.148009;0.02
1331;7513.148009;-0.03
1331;7513.148009;-0.07
1332;7507.507508;-0.11
1332;7507.507508;-0.17
1332;7507.507508;-0.27
1332;7507.507508;-0.39
1332;7507.507508;-0.52
